From Bank,Account,To Bank,Account.1,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is_Laundering
216093,80F240F10,49308,8160F3420,13167.22,US Dollar,13167.22,US Dollar,Credit Card,0
216093,80F240F10,49308,8160F3420,41973.53,US Dollar,41973.53,US Dollar,ACH,0
11047,8042CB590,246662,81618BFC0,11121.35,US Dollar,11121.35,US Dollar,Cheque,0
11047,8042CB590,246662,81618BFC0,2679.36,US Dollar,2679.36,US Dollar,ACH,0
70,10042B660,217862,81625FB10,695.21,US Dollar,695.21,US Dollar,Cheque,0
70,10042B660,217862,81625FB10,1629.26,US Dollar,1629.26,US Dollar,Credit Card,0
23319,806A18620,152943,81637FD10,12989.01,US Dollar,12989.01,US Dollar,Cheque,0
23319,806A18620,152943,81637FD10,6107.94,US Dollar,6107.94,US Dollar,Credit Card,0
23319,806A18620,152943,81637FD10,5601.96,US Dollar,5601.96,US Dollar,Cash,0
23319,806A18620,152943,81637FD10,1246.01,US Dollar,1246.01,US Dollar,ACH,0
20,8001F0570,47060,81640A540,132.94,US Dollar,132.94,US Dollar,Cheque,0
20,8001F0570,47060,81640A540,13.75,US Dollar,13.75,US Dollar,Credit Card,0
70,10042B660,137268,81641A070,2050.01,US Dollar,2050.01,US Dollar,Cheque,0
17831,80D2415A0,25259,81647C5F0,1059.19,US Dollar,1059.19,US Dollar,Cheque,0
17831,80D2415A0,25259,81647C5F0,1293.55,US Dollar,1293.55,US Dollar,ACH,0
17831,80D2415A0,25259,81647C5F0,180.1,US Dollar,180.1,US Dollar,Wire,0
11,802BD1FB0,18247,8164CFFD0,7510.39,US Dollar,7510.39,US Dollar,Cheque,0
11,802BD1FB0,18247,8164CFFD0,11992.11,US Dollar,11992.11,US Dollar,Credit Card,0
11,802BD1FB0,18247,8164CFFD0,32229.84,US Dollar,32229.84,US Dollar,Cash,0
11,802BD1FB0,18247,8164CFFD0,33370.65,US Dollar,33370.65,US Dollar,Wire,0
1291,80C474440,22661,81650E200,16.89,US Dollar,16.89,US Dollar,Cheque,0
1291,80C474440,22661,81650E200,75.5,US Dollar,75.5,US Dollar,ACH,0
22890,8021C33F0,13703,81654A730,727.17,US Dollar,727.17,US Dollar,Cheque,0
22890,8021C33F0,13703,81654A730,170.33,US Dollar,170.33,US Dollar,Cash,0
219705,80B6419A0,259720,81655F630,3919.61,US Dollar,3919.61,US Dollar,Cheque,0
1,800203760,254751,816596BE0,20.94,US Dollar,20.94,US Dollar,Cheque,0
1,800203760,254751,816596BE0,18.96,US Dollar,18.96,US Dollar,Credit Card,0
243246,811F4D9D0,128098,8166242D0,65341.92,US Dollar,65341.92,US Dollar,Cheque,0
231905,814A05E00,17831,80BAFB970,1336.83,US Dollar,1336.83,US Dollar,Cheque,0
231905,814A05E00,17831,80BAFB970,1356.4,US Dollar,1356.4,US Dollar,Credit Card,0
231905,814A05E00,17831,80BAFB970,135.07,US Dollar,135.07,US Dollar,ACH,0
231905,814A05E00,17831,80BAFB970,150.49,US Dollar,150.49,US Dollar,Wire,0
1217,805683850,157572,8166D2FA0,567.41,US Dollar,567.41,US Dollar,Cheque,0
1217,805683850,157572,8166D2FA0,298.61,US Dollar,298.61,US Dollar,Cash,0
20,80242C0A0,214107,8167246D0,438.12,US Dollar,438.12,US Dollar,Cheque,0
20,80242C0A0,214107,8167246D0,1261.18,US Dollar,1261.18,US Dollar,Credit Card,0
20,80242C0A0,214107,8167246D0,1007.49,US Dollar,1007.49,US Dollar,ACH,0
12592,80A12B410,219975,8167DAEA0,16.75,US Dollar,16.75,US Dollar,Cheque,0
12592,80A12B410,219975,8167DAEA0,99.81,US Dollar,99.81,US Dollar,Credit Card,0
12592,80A12B410,219975,8167DAEA0,4.18,US Dollar,4.18,US Dollar,ACH,0
219368,807899A50,145289,816832990,2953.51,US Dollar,2953.51,US Dollar,Cheque,0
219368,807899A50,145289,816832990,1233.62,US Dollar,1233.62,US Dollar,Credit Card,0
22595,80DE45440,222439,8168A2910,3191.59,US Dollar,3191.59,US Dollar,Cheque,0
22595,80DE45440,222439,8168A2910,744.59,US Dollar,744.59,US Dollar,Wire,0
6809,8068EE740,247408,8168A6330,141.13,US Dollar,141.13,US Dollar,Cheque,0
6809,8068EE740,247408,8168A6330,103.35,US Dollar,103.35,US Dollar,Credit Card,0
24523,80D7C0560,153304,8151DF510,287.49,US Dollar,287.49,US Dollar,Cheque,0
24523,80D7C0560,153304,8151DF510,4.23,US Dollar,4.23,US Dollar,Credit Card,0
24523,80D7C0560,153304,8151DF510,1.4,US Dollar,1.4,US Dollar,Wire,0
27155,80B9A95E0,140626,8138D2EC0,7191.6,US Dollar,7191.6,US Dollar,Cheque,0
27155,80B9A95E0,140626,8138D2EC0,4109.59,US Dollar,4109.59,US Dollar,Credit Card,0
115771,80DA21CC0,248265,816B70C50,1128.92,US Dollar,1128.92,US Dollar,Cheque,0
115771,80DA21CC0,248265,816B70C50,308.54,US Dollar,308.54,US Dollar,Credit Card,0
121335,80F3B9680,258504,816B869E0,10359.66,US Dollar,10359.66,US Dollar,Cheque,0
4790,805DD3230,239440,816BB6E80,1925.84,US Dollar,1925.84,US Dollar,Cheque,0
4790,805DD3230,239440,816BB6E80,2945.56,US Dollar,2945.56,US Dollar,Credit Card,0
3597,806E48830,218072,816C206F0,5169.74,US Dollar,5169.74,US Dollar,Cheque,0
3597,806E48830,218072,816C206F0,622.57,US Dollar,622.57,US Dollar,Credit Card,0
3597,806E48830,218072,816C206F0,962.28,US Dollar,962.28,US Dollar,ACH,0
70,10042B660,43256,816C7FCD0,88296.36,US Dollar,88296.36,US Dollar,Cheque,0
70,10042B660,43256,816C7FCD0,19217.93,US Dollar,19217.93,US Dollar,Credit Card,0
70,10042B660,43256,816C7FCD0,77649.62,US Dollar,77649.62,US Dollar,Cash,0
1217,800D2E180,259304,816CC9D50,6406.46,US Dollar,6406.46,US Dollar,Cheque,0
1217,800D2E180,259304,816CC9D50,17398.92,US Dollar,17398.92,US Dollar,Cash,0
1217,800D2E180,259304,816CC9D50,15763.89,US Dollar,15763.89,US Dollar,ACH,0
27155,8144F2150,160896,816CF9140,1635.07,US Dollar,1635.07,US Dollar,Cheque,0
27155,8144F2150,160896,816CF9140,2438.21,US Dollar,2438.21,US Dollar,Credit Card,0
27155,8144F2150,160896,816CF9140,2037.02,US Dollar,2037.02,US Dollar,Cash,0
17831,80704E760,217226,816D29C70,4023.14,US Dollar,4023.14,US Dollar,Cheque,0
17831,80704E760,217226,816D29C70,929.97,US Dollar,929.97,US Dollar,Cash,0
122996,80B8D7130,31635,816D663A0,881.64,US Dollar,881.64,US Dollar,Cheque,0
122996,80B8D7130,31635,816D663A0,1566.21,US Dollar,1566.21,US Dollar,Credit Card,0
119927,80ADBB630,137564,816DC4460,201.95,US Dollar,201.95,US Dollar,Cheque,0
119927,80ADBB630,137564,816DC4460,1586.84,US Dollar,1586.84,US Dollar,Credit Card,0
394,803497660,222433,816E77690,2645.97,US Dollar,2645.97,US Dollar,Cheque,0
394,803497660,222433,816E77690,89.83,US Dollar,89.83,US Dollar,ACH,0
11483,8058FE080,122459,816EDA800,791.91,US Dollar,791.91,US Dollar,Cheque,0
11483,8058FE080,122459,816EDA800,3249.55,US Dollar,3249.55,US Dollar,Credit Card,0
25443,816E63E50,35086,816EFBF80,12691.84,US Dollar,12691.84,US Dollar,Cheque,0
25443,816E63E50,35086,816EFBF80,18084.03,US Dollar,18084.03,US Dollar,ACH,0
8814,8042D75A0,27967,816F39590,638368.51,US Dollar,638368.51,US Dollar,Cheque,0
8814,8042D75A0,27967,816F39590,6229.26,US Dollar,6229.26,US Dollar,Credit Card,0
8814,8042D75A0,27967,816F39590,724975.86,US Dollar,724975.86,US Dollar,ACH,0
115128,809E26C80,21063,816F59AF0,1612.44,US Dollar,1612.44,US Dollar,Cheque,0
2692,80616AFB0,143928,816F65A50,2457.21,US Dollar,2457.21,US Dollar,Cheque,0
2692,80616AFB0,143928,816F65A50,3597.8,US Dollar,3597.8,US Dollar,Credit Card,0
2692,80616AFB0,143928,816F65A50,5975.75,US Dollar,5975.75,US Dollar,ACH,0
212996,816FB6AB0,28644,816FB76B0,4342.2,US Dollar,4342.2,US Dollar,ACH,0
215571,816FB77A0,28644,816FB76B0,3897.53,US Dollar,3897.53,US Dollar,ACH,0
62667,816FB7700,28644,816FB76B0,4931.89,US Dollar,4931.89,US Dollar,ACH,0
120336,816FB78E0,28644,816FB76B0,726.77,US Dollar,726.77,US Dollar,ACH,0
219788,812241C70,246342,817031590,54.92,US Dollar,54.92,US Dollar,Cheque,0
219788,812241C70,246342,817031590,151.41,US Dollar,151.41,US Dollar,Credit Card,0
219788,812241C70,246342,817031590,8.19,US Dollar,8.19,US Dollar,Cash,0
219788,812241C70,246342,817031590,26.41,US Dollar,26.41,US Dollar,ACH,0
3653,812838920,11255,81705B2C0,67283.98,US Dollar,67283.98,US Dollar,Cheque,0
3653,812838920,11255,81705B2C0,4721.35,US Dollar,4721.35,US Dollar,Credit Card,0
3653,812838920,11255,81705B2C0,43504.71,US Dollar,43504.71,US Dollar,Cash,0
23760,80E19FEE0,215721,81706D820,849.09,US Dollar,849.09,US Dollar,Cheque,0
126688,80AA57D70,11047,8170DF360,114.12,US Dollar,114.12,US Dollar,Cheque,0
126688,80AA57D70,11047,8170DF360,85.06,US Dollar,85.06,US Dollar,Credit Card,0
126688,80AA57D70,11047,8170DF360,73.69,US Dollar,73.69,US Dollar,Cash,0
1394,8102D75B0,43217,8171089E0,37.74,US Dollar,37.74,US Dollar,Cheque,0
1394,8102D75B0,43217,8171089E0,43.46,US Dollar,43.46,US Dollar,Credit Card,0
70,10042B660,159702,8171B8BA0,7362.63,US Dollar,7362.63,US Dollar,Cheque,0
12966,8016D5AC0,15284,817218C70,4568.26,US Dollar,4568.26,US Dollar,Cheque,0
12966,8016D5AC0,15284,817218C70,2458.57,US Dollar,2458.57,US Dollar,Credit Card,0
28932,80E92AF00,28102,817230A00,939.43,US Dollar,939.43,US Dollar,Cheque,0
28932,80E92AF00,28102,817230A00,242.26,US Dollar,242.26,US Dollar,Credit Card,0
33296,812AFE130,137564,8172470C0,459.39,US Dollar,459.39,US Dollar,Credit Card,0
33296,812AFE130,137564,8172470C0,16.76,US Dollar,16.76,US Dollar,ACH,0
2692,806E77BE0,236897,817256AC0,240.47,US Dollar,240.47,US Dollar,Cheque,0
70,10042B660,258931,817257B20,54.9,US Dollar,54.9,US Dollar,Cheque,0
70,10042B660,258931,817257B20,3.45,US Dollar,3.45,US Dollar,Cash,0
1639,8005711E0,19589,81726EF80,312.32,US Dollar,312.32,US Dollar,Cheque,0
1639,8005711E0,19589,81726EF80,242.66,US Dollar,242.66,US Dollar,Credit Card,0
5617,805E22500,115966,81730DFE0,431.23,US Dollar,431.23,US Dollar,Cheque,0
5617,805E22500,115966,81730DFE0,969.31,US Dollar,969.31,US Dollar,Credit Card,0
5855,8050FDF60,256833,81756CFA0,1820.73,US Dollar,1820.73,US Dollar,Cheque,0
5855,8050FDF60,256833,81756CFA0,392.47,US Dollar,392.47,US Dollar,Credit Card,0
14408,80B8800A0,33296,817642670,236.11,US Dollar,236.11,US Dollar,Cheque,0
12204,808FC9310,249349,814DB0580,1554.02,US Dollar,1554.02,US Dollar,Cheque,0
12204,808FC9310,249349,814DB0580,2769.65,US Dollar,2769.65,US Dollar,Credit Card,0
11047,80783B5F0,219705,8177134B0,502.3,US Dollar,502.3,US Dollar,Cheque,0
11047,80783B5F0,219705,8177134B0,610.01,US Dollar,610.01,US Dollar,Credit Card,0
70,10042B660,222470,81771DAB0,114.56,US Dollar,114.56,US Dollar,Cheque,0
70,10042B660,222470,81771DAB0,115.97,US Dollar,115.97,US Dollar,Credit Card,0
229026,814183FB0,115216,817748E70,101.45,US Dollar,101.45,US Dollar,Cheque,0
229026,814183FB0,115216,817748E70,84.97,US Dollar,84.97,US Dollar,ACH,0
70,10042B660,124049,817792D60,144089.65,US Dollar,144089.65,US Dollar,Cheque,0
70,10042B660,124049,817792D60,6000.39,US Dollar,6000.39,US Dollar,Credit Card,0
70,10042B660,124049,817792D60,109691.38,US Dollar,109691.38,US Dollar,Cash,0
214342,80DAFFD50,145289,8177CDA60,863.79,US Dollar,863.79,US Dollar,Cheque,0
214342,80DAFFD50,145289,8177CDA60,1220.47,US Dollar,1220.47,US Dollar,Credit Card,0
70,10042B660,18840,81788A2D0,3532.87,US Dollar,3532.87,US Dollar,Cheque,0
70,10042B660,18840,81788A2D0,621.39,US Dollar,621.39,US Dollar,Credit Card,0
70,10042B660,18840,81788A2D0,778.41,US Dollar,778.41,US Dollar,Cash,0
70,10042B660,126991,8179148B0,8946.34,US Dollar,8946.34,US Dollar,Cheque,0
210472,814231850,146538,8179176F0,4181.78,US Dollar,4181.78,US Dollar,Cheque,0
210472,814231850,146538,8179176F0,929.05,US Dollar,929.05,US Dollar,Cash,0
11483,807E6BF90,58750,817956670,78.62,US Dollar,78.62,US Dollar,Cheque,0
11483,807E6BF90,58750,817956670,212.66,US Dollar,212.66,US Dollar,Credit Card,0
117301,81563B130,149962,817B9DE80,210.26,US Dollar,210.26,US Dollar,Cheque,0
3597,80D379A80,256833,817C341C0,215.98,US Dollar,215.98,US Dollar,Cheque,0
3597,80D379A80,256833,817C341C0,1047.28,US Dollar,1047.28,US Dollar,Credit Card,0
8488,80362E200,214867,817C42C20,63.12,US Dollar,63.12,US Dollar,Cheque,0
8488,80362E200,214867,817C42C20,155.66,US Dollar,155.66,US Dollar,Credit Card,0
18270,8080C4230,13125,817C49AC0,3943.32,US Dollar,3943.32,US Dollar,Cheque,0
18270,8080C4230,13125,817C49AC0,5331.65,US Dollar,5331.65,US Dollar,Credit Card,0
18270,8080C4230,13125,817C49AC0,2881.52,US Dollar,2881.52,US Dollar,ACH,0
231039,8137135F0,10416,817DDC490,88840.3,US Dollar,88840.3,US Dollar,Cheque,0
231039,8137135F0,10416,817DDC490,23773.57,US Dollar,23773.57,US Dollar,Credit Card,0
231039,8137135F0,10416,817DDC490,64938.45,US Dollar,64938.45,US Dollar,Cash,0
231039,8137135F0,10416,817DDC490,40215.87,US Dollar,40215.87,US Dollar,ACH,0
213123,8059255E0,60877,817EF5200,164.31,US Dollar,164.31,US Dollar,Cheque,0
213123,8059255E0,60877,817EF5200,113.65,US Dollar,113.65,US Dollar,Cash,0
126991,815605100,153484,815B36D30,960.42,US Dollar,960.42,US Dollar,Cheque,0
126991,815605100,153484,815B36D30,446.18,US Dollar,446.18,US Dollar,Cash,0
244080,8141DBC40,125980,8181A0B00,256.4,US Dollar,256.4,US Dollar,Cheque,0
244080,8141DBC40,125980,8181A0B00,211.7,US Dollar,211.7,US Dollar,ACH,0
70,10042B660,28168,8181DA0D0,8144.8,US Dollar,8144.8,US Dollar,Cheque,0
70,10042B660,28168,8181DA0D0,2906.96,US Dollar,2906.96,US Dollar,Credit Card,0
256032,816B3B000,256032,816B3B000,49.25,US Dollar,42.03,Euro,ACH,0
256032,816B3B000,219687,81821B910,49.25,US Dollar,49.25,US Dollar,Cheque,0
256032,816B3B000,256032,816B3B000,39.45,US Dollar,33.66,Euro,ACH,0
256032,816B3B000,219687,81821B910,39.45,US Dollar,39.45,US Dollar,ACH,0
118314,807CA6910,3100,818221760,109.21,US Dollar,109.21,US Dollar,Cheque,0
118314,807CA6910,3100,818221760,36.64,US Dollar,36.64,US Dollar,Credit Card,0
11046,814CAA0C0,2860,81824B900,399.13,US Dollar,399.13,US Dollar,Cheque,0
11046,814CAA0C0,2860,81824B900,719.56,US Dollar,719.56,US Dollar,ACH,0
11046,814CAA0C0,2860,81824B900,774.03,US Dollar,774.03,US Dollar,Wire,0
2175,800D97BE0,220916,81832EA40,456.15,US Dollar,456.15,US Dollar,Cheque,0
2175,800D97BE0,220916,81832EA40,808.27,US Dollar,808.27,US Dollar,Credit Card,0
12,80020A630,145729,818483970,1843.31,US Dollar,1843.31,US Dollar,Cheque,0
12,80020A630,145729,818483970,1088.93,US Dollar,1088.93,US Dollar,Credit Card,0
219705,817C42A30,21130,8185E1FE0,46.47,US Dollar,46.47,US Dollar,Cheque,0
219705,817C42A30,21130,8185E1FE0,104.73,US Dollar,104.73,US Dollar,Credit Card,0
115481,805FB88F0,24063,818650590,242.0,US Dollar,242.0,US Dollar,Cheque,0
115481,805FB88F0,24063,818650590,938.08,US Dollar,938.08,US Dollar,Credit Card,0
70,10042B660,111913,8186AC2C0,1821.7,US Dollar,1821.7,US Dollar,Cheque,0
70,10042B660,111913,8186AC2C0,6998.62,US Dollar,6998.62,US Dollar,Credit Card,0
153304,8173C3380,30562,8188769D0,1411.59,US Dollar,1411.59,US Dollar,Cheque,0
29448,806CCB2C0,116703,8188CF3D0,4029.15,US Dollar,4029.15,US Dollar,Cheque,0
29448,806CCB2C0,116703,8188CF3D0,4163.5,US Dollar,4163.5,US Dollar,Credit Card,0
21260,80DE71D90,129050,8188F4100,178.94,US Dollar,178.94,US Dollar,Cheque,0
21260,80DE71D90,129050,8188F4100,88.89,US Dollar,88.89,US Dollar,ACH,0
135744,814DAB400,21566,8189A5AC0,447292.57,US Dollar,447292.57,US Dollar,Cheque,0
135744,814DAB400,21566,8189A5AC0,2207.46,US Dollar,2207.46,US Dollar,Credit Card,0
135744,814DAB400,21566,8189A5AC0,416220.34,US Dollar,416220.34,US Dollar,Cash,0
135744,814DAB400,21566,8189A5AC0,494016.7,US Dollar,494016.7,US Dollar,Wire,0
70,10042B660,17831,818ABFDB0,415.3,US Dollar,415.3,US Dollar,Cheque,0
70,10042B660,17831,818ABFDB0,108.54,US Dollar,108.54,US Dollar,Credit Card,0
70,10042B660,17831,818ABFDB0,66.27,US Dollar,66.27,US Dollar,Cash,0
226436,816EC2070,66590,818B445F0,528.79,US Dollar,528.79,US Dollar,Cheque,0
254569,816D99E90,219782,818C849F0,4273.45,US Dollar,4273.45,US Dollar,Cheque,0
254569,816D99E90,219782,818C849F0,7502.96,US Dollar,7502.96,US Dollar,Cash,0
11255,803B26C10,34117,818C859F0,769.88,US Dollar,769.88,US Dollar,Cheque,0
11255,803B26C10,34117,818C859F0,1183.03,US Dollar,1183.03,US Dollar,Credit Card,0
215571,806B4CE50,160440,818CB5C90,145.92,US Dollar,145.92,US Dollar,Cheque,0
215571,806B4CE50,160440,818CB5C90,156.95,US Dollar,156.95,US Dollar,Credit Card,0
215571,806B4CE51,160440,818CB5C91,0.017794,Bitcoin,0.017794,Bitcoin,Bitcoin,0
220729,80E075C80,119593,818CB8110,20135.69,US Dollar,20135.69,US Dollar,Cheque,0
24633,815D270C0,131787,818D53560,30.57,US Dollar,30.57,US Dollar,Cheque,0
24633,815D270C0,131787,818D53560,141.36,US Dollar,141.36,US Dollar,Credit Card,0
1638,80725B150,152943,818D5B8C0,20.42,US Dollar,20.42,US Dollar,Cheque,0
1638,80725B150,152943,818D5B8C0,217.38,US Dollar,217.38,US Dollar,Credit Card,0
349,800A63A70,14162,818E2E290,1540.96,US Dollar,1540.96,US Dollar,Cheque,0
70,10042B660,126588,818E6F430,585.98,US Dollar,585.98,US Dollar,Cheque,0
70,10042B660,126588,818E6F430,4691.57,US Dollar,4691.57,US Dollar,Credit Card,0
15284,805E52080,18990,818F78DE0,4518.42,US Dollar,4518.42,US Dollar,Cheque,0
11047,8019BD650,62734,817E8C0B0,820.37,US Dollar,820.37,US Dollar,Cheque,0
11047,8019BD650,62734,817E8C0B0,496.4,US Dollar,496.4,US Dollar,ACH,0
11047,8019BD650,62734,817E8C0B0,218.73,US Dollar,218.73,US Dollar,Wire,0
28168,818CF3A70,16263,819140200,46.59,US Dollar,46.59,US Dollar,Cheque,0
28168,818CF3A70,16263,819140200,49.81,US Dollar,49.81,US Dollar,Credit Card,0
28168,818CF3A70,16263,819140200,8.23,US Dollar,8.23,US Dollar,Cash,0
28168,818CF3A70,16263,819140200,23.34,US Dollar,23.34,US Dollar,ACH,0
5572,8050C0E90,239632,8191D2E10,857.83,US Dollar,857.83,US Dollar,Cheque,0
5572,8050C0E90,239632,8191D2E10,2097.27,US Dollar,2097.27,US Dollar,Credit Card,0
6314,8191E6170,21414,8191E61C0,3312.6,US Dollar,3312.6,US Dollar,ACH,0
70,10042B660,18990,81973E6F0,907822.41,US Dollar,907822.41,US Dollar,Cheque,0
70,10042B660,18990,81973E6F0,20461.95,US Dollar,20461.95,US Dollar,Credit Card,0
70,10042B660,18990,81973E6F0,1240744.46,US Dollar,1240744.46,US Dollar,Cash,0
126413,80C7765C0,19589,819991FE0,733.51,US Dollar,733.51,US Dollar,Cheque,0
20,8006B30F0,156306,8199EAE00,189.99,US Dollar,189.99,US Dollar,Cheque,0
20,8006B30F0,156306,8199EAE00,1349.59,US Dollar,1349.59,US Dollar,Credit Card,0
20,8006B30F0,156306,8199EAE00,64.09,US Dollar,64.09,US Dollar,Cash,0
20,8006B30F0,156306,8199EAE00,62.2,US Dollar,62.2,US Dollar,ACH,0
222433,80DC83600,124049,819A8C370,1068.36,US Dollar,1068.36,US Dollar,Cheque,0
222433,80DC83600,124049,819A8C370,1712.43,US Dollar,1712.43,US Dollar,ACH,0
8318,819A8E500,135744,819A8E9A0,6152.08,US Dollar,6152.08,US Dollar,ACH,0
70,10042B660,228849,819B85CB0,98.4,US Dollar,98.4,US Dollar,Cheque,0
70,10042B660,228849,819B85CB0,46.57,US Dollar,46.57,US Dollar,Credit Card,0
11265,807B8BE50,223550,819BC0DE0,1227.75,US Dollar,1227.75,US Dollar,Cheque,0
11265,807B8BE50,223550,819BC0DE0,672.94,US Dollar,672.94,US Dollar,Credit Card,0
22124,8062C45B0,22129,819BF6650,513.89,US Dollar,513.89,US Dollar,Cheque,0
22124,8062C45B0,22129,819BF6650,102.34,US Dollar,102.34,US Dollar,Credit Card,0
22124,8062C45B0,22129,819BF6650,8.96,US Dollar,8.96,US Dollar,Cash,0
22124,8062C45B0,22129,819BF6650,6.77,US Dollar,6.77,US Dollar,ACH,0
219687,80A06D810,158472,819CA2860,377.84,US Dollar,377.84,US Dollar,Cheque,0
219687,80A06D810,158472,819CA2860,286.42,US Dollar,286.42,US Dollar,Credit Card,0
70,10042B660,1638,819CFBD70,304.19,US Dollar,304.19,US Dollar,Cheque,0
14162,8057A2480,126588,819DAA9D0,88.02,US Dollar,88.02,US Dollar,Cheque,0
14162,8057A2480,126588,819DAA9D0,96.53,US Dollar,96.53,US Dollar,Cash,0
12966,803EF8750,143280,819E65750,126956.55,US Dollar,126956.55,US Dollar,Cheque,0
12966,803EF8750,143280,819E65750,3643.16,US Dollar,3643.16,US Dollar,Credit Card,0
12966,803EF8750,143280,819E65750,86365.21,US Dollar,86365.21,US Dollar,Cash,0
12966,803EF8750,143280,819E65750,31462.47,US Dollar,31462.47,US Dollar,ACH,0
12966,803EF8750,143280,819E65750,22961.93,US Dollar,22961.93,US Dollar,Wire,0
21393,805CAC500,219054,819F37AA0,115.83,US Dollar,115.83,US Dollar,Cheque,0
21393,805CAC500,219054,819F37AA0,417.8,US Dollar,417.8,US Dollar,Credit Card,0
21393,805CAC500,219054,819F37AA0,610.51,US Dollar,610.51,US Dollar,Cash,0
15786,805CD6EF0,18890,81A05EF20,11074.87,US Dollar,11074.87,US Dollar,Cheque,0
15786,805CD6EF0,18890,81A05EF20,1945.03,US Dollar,1945.03,US Dollar,Cash,0
15786,805CD6EF0,18890,81A05EF20,637.75,US Dollar,637.75,US Dollar,ACH,0
28625,807494C00,61799,81743C1B0,89.3,US Dollar,89.3,US Dollar,Cheque,0
28625,807494C00,61799,81743C1B0,184.05,US Dollar,184.05,US Dollar,Credit Card,0
221284,812BE9840,27915,81A2C64D0,583098.18,US Dollar,583098.18,US Dollar,Cheque,0
221284,812BE9840,27915,81A2C64D0,13134.1,US Dollar,13134.1,US Dollar,Credit Card,0
221284,812BE9840,27915,81A2C64D0,515283.31,US Dollar,515283.31,US Dollar,ACH,0
70,10042B660,1,81A2E55E0,152935.84,US Dollar,152935.84,US Dollar,Cheque,0
70,10042B660,1,81A2E55E0,17318.83,US Dollar,17318.83,US Dollar,Credit Card,0
70,10042B660,1,81A2E55E0,280227.36,US Dollar,280227.36,US Dollar,Cash,0
116473,80637C2B0,30515,81A2EA8A0,107.44,US Dollar,107.44,US Dollar,Cheque,0
116473,80637C2B0,30515,81A2EA8A0,224.7,US Dollar,224.7,US Dollar,Credit Card,0
28102,807471170,22432,81A2F03D0,55.34,US Dollar,55.34,US Dollar,Cheque,0
28102,807471170,22432,81A2F03D0,456.6,US Dollar,456.6,US Dollar,Cash,0
67633,819B61860,243575,81A32D450,417.36,US Dollar,417.36,US Dollar,Cheque,0
67633,819B61860,243575,81A32D450,1112.1,US Dollar,1112.1,US Dollar,Credit Card,0
232406,8137233F0,3718,81A3C5230,1198.47,US Dollar,1198.47,US Dollar,Cheque,0
232406,8137233F0,3718,81A3C5230,3825.75,US Dollar,3825.75,US Dollar,Credit Card,0
254569,816E75B80,215456,81A435A40,1953.72,US Dollar,1953.72,US Dollar,Cheque,0
254569,816E75B80,215456,81A435A40,151.64,US Dollar,151.64,US Dollar,ACH,0
254569,816E75B80,215456,81A435A40,64.67,US Dollar,64.67,US Dollar,Wire,0
13210,8099756D0,15680,81A4B5720,179318.25,US Dollar,179318.25,US Dollar,Cheque,0
13210,8099756D0,15680,81A4B5720,13304.41,US Dollar,13304.41,US Dollar,Credit Card,0
22129,80EE45780,262622,81A562070,342.96,US Dollar,342.96,US Dollar,Cheque,0
22129,80EE45780,262622,81A562070,240.33,US Dollar,240.33,US Dollar,Credit Card,0
11701,801913EA0,48074,81A5BE970,2871.82,US Dollar,2871.82,US Dollar,Cheque,0
11701,801913EA0,48074,81A5BE970,1500.97,US Dollar,1500.97,US Dollar,Credit Card,0
1638,805D2C1D0,270107,81A5CAF60,382575.69,US Dollar,382575.69,US Dollar,Cheque,0
1638,805D2C1D0,270107,81A5CAF60,34659.31,US Dollar,34659.31,US Dollar,ACH,0
3597,80A6A0700,137952,81A5E6070,7654.68,US Dollar,7654.68,US Dollar,Cheque,0
3597,80A6A0700,137952,81A5E6070,3066.45,US Dollar,3066.45,US Dollar,Credit Card,0
22432,81A6C8030,71857,81A6CA280,469.49,US Dollar,469.49,US Dollar,ACH,0
